,id,title,popularity,release_date
3017,546,Transamerica,13.352,2005-02-14
3018,382399,High Strung,17.656,2016-04-08
3019,254320,The Lobster,32.436,2015-10-15
3020,412202,Handsome Devil,20.266,2017-02-15
3021,393519,Raw,28.761,2016-11-11
3022,31906,The Beguiled,14.938,1971-01-23
3023,8293,Howards End,20.274,1992-03-13
3024,2907,The Addams Family,50.44,1991-11-22
3025,2671,Ring,18.312,1998-01-31
3026,1694,Re-Animator,26.433,1985-10-18
3027,118,Charlie and the Chocolate Factory,94.931,2005-07-13
3028,340027,Brain on Fire,16.729,2017-02-22
3029,30890,Radio Days,12.463,1987-01-30
3030,14943,Crows Zero,15.881,2007-10-26
3031,558582,First Cow,13.361,2019-08-30
3032,436931,Pokémon the Movie: I Choose You!,29.684,2017-07-15
3033,249688,The End of the Tour,11.431,2015-07-31
3034,11121,Tess,14.703,1979-10-06
3035,2109,Rush Hour,66.621,1998-09-18
3036,12584,The Shootist,23.268,1976-07-21
3037,8428,Pump Up the Volume,13.908,1990-08-22
3038,912916,The Other Zoey,33.498,2023-10-19
3039,369972,First Man,37.959,2018-10-10
3040,254201,The Absent One,18.461,2014-10-02
3041,40751,Ashes of Time,18.154,1994-09-17
3042,2383,The Bear,25.725,1988-10-21
3043,664413,365 Days,27.325,2020-02-07
3044,19562,The Magnificent One,13.094,1973-11-23
3045,12545,Jesus Christ Superstar,19.865,1973-08-15
3046,11224,Cinderella,70.948,1950-02-22
3047,588182,Compartment No. 6,10.062,2021-10-29
3048,487672,Reign of the Supermen,16.064,2019-01-13
3049,391757,Never Back Down: No Surrender,34.453,2016-06-05
3050,10514,The Andromeda Strain,15.119,1971-03-12
3051,9766,Gridiron Gang,20.239,2006-09-15
3052,4464,Seabiscuit,16.025,2003-07-22
3053,2028,Say Anything...,19.243,1989-04-14
3054,320006,Taxi,14.212,2015-04-15
3055,445,Caché,15.055,2005-10-05
3056,556678,Emma.,26.821,2020-02-13
3057,7299,Equilibrium,20.005,2002-12-06
3058,644,A.I. Artificial Intelligence,30.586,2001-06-29
3059,934433,Scream VI,70.227,2023-03-08
3060,696806,The Adam Project,43.954,2022-03-11
3061,236735,Marshland,14.216,2014-09-25
3062,127380,Finding Dory,47.905,2016-06-16
3063,10994,White Oleander,9.539,2002-10-11
3064,267,Live Flesh,22.691,1997-10-10
3065,636565,Rose Island,15.894,2020-12-09
3066,62211,Monsters University,54.188,2013-06-19
3067,9798,Enemy of the State,28.735,1998-11-20
3068,251519,Son of Batman,14.227,2014-05-13
3069,42661,The Vikings,18.682,1958-06-11
3070,8095,Cleopatra,26.748,1963-06-12
3071,754,Face/Off,34.845,1997-06-27
3072,173,"20,000 Leagues Under the Sea",23.116,1954-12-23
3073,722913,Malcolm & Marie,16.888,2021-01-29
3074,10439,Hocus Pocus,49.486,1993-07-16
3075,4512,The Assassination of Jesse James by the Coward Robert Ford,22.011,2007-09-20
3076,1010818,Groot's First Steps,18.659,2022-08-10
3077,460465,Mortal Kombat,56.221,2021-04-07
3078,445651,The Darkest Minds,44.368,2018-07-25
3079,418680,Goodbye Christopher Robin,19.473,2017-09-29
3080,9393,Before the Fall,16.077,2004-07-04
3081,79113,A Princess for Christmas,18.998,2011-12-03
3082,64720,Take Shelter,14.316,2011-09-30
3083,15060,Futurama: Into the Wild Green Yonder,14.23,2009-02-23
3084,10712,Far from Heaven,11.086,2002-11-08
3085,8408,Day of the Dead,27.518,1985-07-03
3086,1090,The Thirteenth Floor,17.218,1999-04-16
3087,440642,The Spacewalker,15.984,2017-04-06
3088,250734,Far from the Madding Crowd,15.998,2015-04-23
3089,1715,The Cider House Rules,15.763,1999-12-17
3090,524348,The Report,14.708,2019-09-12
3091,43959,Soul Surfer,21.438,2011-04-08
3092,816904,Mummies,47.291,2023-01-05
3093,472451,Boy Erased,23.597,2018-09-24
3094,16140,Death Note: The Last Name,18.433,2006-10-28
3095,480530,Creed II,66.229,2018-11-21
3096,36658,X2,2.699,2003-04-27
3097,26039,Point Blank,13.169,1967-08-30
3098,8053,The Three Burials of Melquiades Estrada,14.359,2005-11-17
3099,838,American Graffiti,21.836,1973-08-11
3100,838,American Graffiti,21.836,1973-08-11
3101,641662,Pieces of a Woman,18.034,2020-12-30
3102,520758,Chicken Run: Dawn of the Nugget,56.66,2023-12-08
3103,518896,Warriors of Future,41.081,2022-08-05
3104,429197,Vice,19.298,2018-12-25
3105,46829,Barney's Version,19.785,2010-10-26
3106,25736,The Postman Always Rings Twice,10.512,1946-05-02
3107,22855,Superman/Batman: Public Enemies,17.083,2009-09-29
3108,13925,Luxo Jr.,12.619,1986-08-17
3109,11000,The Birdcage,18.466,1996-03-08
3110,645689,The Duke,11.693,2021-07-23
3111,501633,The Invisibles,6.911,2019-01-09
3112,408508,Blue Jay,12.122,2016-10-07
3113,399057,The Killing of a Sacred Deer,30.03,2017-10-20
3114,82684,Chasing Mavericks,12.362,2012-10-25
3115,49444,Kung Fu Panda 2,56.266,2011-05-25
3116,12335,Bedknobs and Broomsticks,19.93,1971-10-07
3117,8053,The Three Burials of Melquiades Estrada,14.359,2005-11-17
3118,293,A River Runs Through It,25.713,1992-10-09
3119,505600,Booksmart,21.27,2019-05-24
3120,615665,Holidate,18.587,2020-10-27
3121,11797,Fright Night,20.929,1985-08-02
3122,11690,Bloodsport,38.453,1988-02-26
3123,526,Ladyhawke,24.159,1985-03-27
3124,830784,"Lyle, Lyle, Crocodile",43.474,2022-10-07
3125,22201,Gunfight at the O.K. Corral,20.45,1957-05-30
3126,11836,The SpongeBob SquarePants Movie,61.157,2004-11-14
3127,11336,The Dead Zone,15.083,1983-10-21
3128,10868,The Accused,14.87,1988-10-14
3129,755,From Dusk Till Dawn,32.15,1996-01-19
3130,811367,22 vs. Earth,14.919,2021-04-30
3131,661914,One Night in Miami...,10.865,2020-12-25
3132,555561,The Invisible Witness,8.346,2018-12-13
3133,333352,Eye in the Sky,20.578,2015-09-07
3134,328387,Nerve,18.557,2016-06-27
3135,14886,The Last Detail,11.39,1973-12-11
3136,9533,Red Dragon,5.666,2002-10-02
3137,429191,A Fantastic Woman,12.199,2017-04-06
3138,16608,The Proposition,18.665,2005-10-06
3139,11897,How the West Was Won,24.022,1962-11-02
3140,1931,Stomp the Yard,22.426,2007-05-16
3141,366924,Batman: Bad Blood,17.632,2016-01-19
3142,11831,Amistad,3.355,1997-12-10
3143,2044,The Lake House,20.097,2006-06-16
3144,926899,The House,26.201,2022-01-14
3145,39254,Real Steel,89.459,2011-09-28
3146,4886,And Then There Were None,14.86,1945-10-31
3147,651070,A Fall from Grace,16.777,2020-01-17
3148,228970,Wild,20.406,2014-12-05
3149,62177,Brave,58.246,2012-06-21
3150,56020,Radiofreccia,6.503,1998-10-16
3151,35558,Starstruck,20.311,2010-02-14
3152,26973,Pretty Baby,22.441,1978-04-05
3153,11975,The Rainmaker,18.669,1997-11-18
3154,909,Meet Me in St. Louis,10.321,1944-11-28
3155,930564,Saltburn,46.231,2023-11-16
3156,760099,Living,16.641,2022-11-04
3157,233063,Suck Me Shakespeer,13.165,2013-11-07
3158,5698,The Great Train Robbery,11.705,1903-12-07
3159,483,Wild at Heart,17.483,1990-08-17
3160,12920,Dreamer: Inspired By a True Story,14.377,2005-09-10
3161,4104,Benny & Joon,14.725,1993-04-16
3162,483,Wild at Heart,17.483,1990-08-17
3163,930564,Saltburn,46.231,2023-11-16
3164,846433,The Enforcer,21.62,2022-09-22
3165,14070,Ghajini,22.587,2008-12-25
3166,13928,Knick Knack,12.412,1989-11-23
3167,745881,The Medium,30.671,2021-07-14
3168,28384,Husbands and Wives,12.743,1992-09-18
3169,570131,Love at Second Sight,14.271,2019-01-18
3170,341744,Truman,12.711,2015-09-24
3171,325690,The Legendary Giulia and Other Miracles,5.897,2015-02-19
3172,246355,Saw,15.542,2003-10-16
3173,73532,Le Havre,12.617,2011-09-08
3174,26748,Lone Star,12.957,1996-06-21
3175,11454,Manhunter,0.807,1986-08-14
3176,6106,Salvador,12.074,1986-04-23
3177,2769,An American in Paris,12.3,1951-09-26
3178,847,Willow,23.629,1988-05-20
3179,556803,The Princess Switch,15.494,2018-11-16
3180,11973,Thirteen Days,17.225,2000-12-25
3181,2742,Naked Lunch,17.03,1991-12-27
3182,1073,Arlington Road,17.349,1999-03-19
3183,10865,Atlantis: The Lost Empire,31.121,2001-06-02
3184,1730,Inland Empire,19.352,2006-12-06
3185,582873,Martin Eden,11.923,2019-09-04
3186,579583,The King of Staten Island,28.926,2020-07-22
3187,457799,"Extremely Wicked, Shockingly Evil and Vile",22.505,2019-05-02
3188,287947,Shazam!,51.306,2019-03-29
3189,49009,The Way Back,16.409,2010-11-22
3190,3170,Bambi,57.233,1942-02-11
3191,942,Lethal Weapon 2,22.268,1989-07-07
3192,606679,The High Note,17.899,2020-06-10
3193,402897,The Death of Stalin,18.188,2017-10-20
3194,5919,The Towering Inferno,22.587,1974-12-14
3195,2623,An Officer and a Gentleman,24.611,1982-07-28
3196,365222,Ip Man 3,23.091,2015-12-24
3197,256835,Toy Story That Time Forgot,24.902,2014-12-02
3198,11815,The Fly,21.697,1958-07-16
3199,10607,Don't Be a Menace to South Central While Drinking Your Juice in the Hood,63.72,1996-01-12
3200,10339,Moby Dick,17.804,1956-06-27
3201,35,The Simpsons Movie,68.274,2007-07-25
3202,718821,Twisters,1185.687,2024-07-10
3203,420821,Chip 'n Dale: Rescue Rangers,27.113,2022-05-20
3204,211052,Miss Violence,12.889,2013-09-09
3205,37347,Fort Apache,21.252,1948-06-14
3206,30675,Planet Hulk,18.398,2010-02-02
3207,26748,Lone Star,12.957,1996-06-21
3208,446354,The Post,25.914,2017-12-22
3209,332283,Mary Shelley,17.334,2017-08-06
3210,19186,The Parent Trap,22.88,1961-05-13
3211,13666,The Wolf Man,19.122,1941-12-12
3212,9036,Eight Below,21.408,2006-02-17
3213,2604,Born on the Fourth of July,12.443,1989-12-20
3214,20766,The Road,21.47,2009-11-25
3215,10220,Rounders,15.65,1998-09-11
3216,588921,AINBO: Spirit of the Amazon,15.765,2021-02-09
3217,340357,April and the Extraordinary World,10.474,2015-11-04
3218,27725,High Sierra,14.934,1941-01-23
3219,11360,Dumbo,39.07,1941-10-31
3220,174,Star Trek VI: The Undiscovered Country,16.835,1991-12-06
3221,560016,Monkey Man,164.278,2024-04-03
3222,528888,Dolemite Is My Name,10.244,2019-10-04
3223,524251,I See You,16.301,2019-09-11
3224,366564,Comment c'est loin,5.31,2015-12-09
3225,12143,Bad Lieutenant,21.963,1992-11-20
3226,9427,The Full Monty,16.332,1997-08-13
3227,2164,Stargate,25.596,1994-10-28
3228,2064,While You Were Sleeping,27.17,1995-04-21
3229,1485,Get Carter,20.209,1971-02-03
3230,84199,The First Time,21.445,2012-10-19
3231,74306,God Bless America,12.292,2012-05-11
3232,36657,X-Men,2.74,2000-07-13
3233,19971,The Little Girl Who Lives Down the Lane,17.0,1976-12-25
3234,9696,Ichi the Killer,18.548,2001-12-22
3235,300,The Science of Sleep,11.926,2006-06-25
3236,11652,Invincible,21.016,2006-08-25
3237,10995,The Lover,28.8,1992-01-22
3238,7270,Matchstick Men,8.306,2003-09-12
3239,1771,Captain America: The First Avenger,57.54,2011-07-22
3240,281,Strange Days,19.183,1995-10-13
3241,511809,West Side Story,17.739,2021-12-08
3242,377897,Barbie: Spy Squad,23.684,2016-01-15
3243,359410,Road House,161.947,2024-03-08
3244,53487,This Must Be the Place,11.769,2011-08-24
3245,10536,The Italian Job,32.579,1969-06-02
3246,8833,Double Trouble,12.342,1984-10-19
3247,758323,The Pope's Exorcist,70.154,2023-04-05
3248,297556,Justice League: Throne of Atlantis,27.593,2015-01-13
3249,44009,Another Year,14.447,2010-11-05
3250,13537,Shattered Glass,20.817,2003-11-14
3251,458737,First Reformed,20.976,2018-05-18
3252,298382,The Dressmaker,25.968,2015-10-29
3253,24253,The Girl Who Played with Fire,15.815,2009-09-18
3254,15016,Barbie of Swan Lake,27.731,2003-09-27
3255,9905,Shallow Grave,13.45,1994-12-22
3256,103328,Holy Motors,15.741,2012-07-02
3257,37056,Letters to Juliet,21.87,2010-05-13
3258,24163,As Tears Go By,20.716,1988-06-09
3259,21208,Orphan,30.109,2009-07-24
3260,15015,Barbie as Rapunzel,31.045,2002-10-01
3261,14139,Timecrimes,22.636,2007-11-01
3262,12783,The Duchess,19.249,2008-09-05
3263,491926,Resistance,13.925,2020-03-27
3264,348668,A Conspiracy of Faith,25.566,2016-03-03
3265,15775,If Only,16.976,2004-01-23
3266,13550,The Changeling,18.891,1980-03-28
3267,12089,The Tall Blond Man with One Black Shoe,17.699,1972-12-06
3268,615774,Scooby-Doo! Return to Zombie Island,19.316,2019-09-03
3269,597208,Nightmare Alley,26.903,2021-12-02
3270,50472,Anplagghed al cinema,4.519,2006-11-26
3271,20770,But I'm a Cheerleader,21.741,2000-07-07
3272,16198,My Neighbors the Yamadas,20.637,1999-07-17
3273,11937,The Gods Must Be Crazy II,25.752,1989-07-01
3274,568467,Ammonite,20.107,2020-11-13
3275,160588,Blue Jasmine,15.353,2013-08-01
3276,38055,Megamind,63.255,2010-10-28
3277,639721,The Addams Family 2,44.976,2021-10-01
3278,333371,10 Cloverfield Lane,33.298,2016-03-10
3279,15058,Speak,18.414,2004-01-20
3280,639721,The Addams Family 2,44.976,2021-10-01
3281,333371,10 Cloverfield Lane,33.298,2016-03-10
3282,15058,Speak,18.414,2004-01-20
3283,10753,Police Story 2,28.874,1988-08-13
3284,398,Capote,13.869,2005-09-30
3285,11257,A Room with a View,21.153,1986-03-07
3286,864,Cool Runnings,19.428,1993-10-01
3287,646,Dr. No,45.201,1962-10-07
3288,432068,C'est la vie!,12.742,2017-10-04
3289,97630,Zero Dark Thirty,24.689,2012-12-19
3290,10436,The Age of Innocence,15.495,1993-09-10
3291,130150,Labor Day,21.962,2013-12-27
3292,67913,The Guard,12.0,2011-07-07
3293,1985,The Constant Gardener,15.014,2005-08-31
3294,551271,Medieval,28.51,2022-09-08
3295,528949,The Photographer of Mauthausen,14.071,2018-10-26
3296,619264,The Platform,33.856,2019-11-08
3297,395993,Stronger,20.289,2017-09-22
3298,77174,ParaNorman,32.82,2012-08-03
3299,24589,Dug's Special Mission,12.29,2009-11-10
3300,954,Mission: Impossible,37.068,1996-05-22
3301,381356,Five,7.263,2016-03-30
3302,332872,Julieta,18.7,2016-04-08
3303,285783,The Walk,17.942,2015-09-30
3304,101731,The Magic of Belle Isle,19.734,2012-07-06
3305,18533,Bronson,13.901,2009-03-13
3306,10753,Police Story 2,28.874,1988-08-13
3307,4148,Revolutionary Road,21.612,2008-12-19
3308,1255,The Host,32.124,2006-07-27
3309,402900,Ocean's Eight,56.349,2018-06-07
3310,9799,The Fast and the Furious,7.768,2001-06-22
3311,9386,In the Line of Fire,12.046,1993-07-08
3312,87093,Big Eyes,15.265,2014-12-24
3313,14412,Body Heat,21.666,1981-08-28
3314,11227,Angel-A,8.536,2005-12-21
3315,23202,Trick 'r Treat,21.634,2007-12-09
3316,12665,Powder,25.936,1995-10-27
3317,921452,Jeanne du Barry,31.193,2023-05-16
3318,632856,Spirited,18.15,2022-11-10
3319,87825,Trouble with the Curve,21.644,2012-09-21
3320,15789,A Goofy Movie,25.769,1995-04-07
3321,8841,The Class,9.278,2008-09-24
3322,1072790,Anyone But You,121.989,2023-12-21
3323,567189,Tom Clancy's Without Remorse,28.831,2021-04-29
3324,11848,Animal Farm,19.204,1954-12-28
3325,8469,Animal House,27.528,1978-07-28
3326,1024,Heavenly Creatures,14.043,1994-09-12
3327,49948,Fantasia 2000,19.764,2000-01-01
3328,7304,Running Scared,13.527,2006-01-06
3329,9045,Amen.,14.125,2002-02-27
3330,718032,Licorice Pizza,22.182,2021-11-26
3331,394741,Stan & Ollie,14.644,2018-12-28
3332,265228,Timbuktu,13.491,2014-12-10
3333,85739,ACAB : All Cops Are Bastards,7.541,2012-01-27
3334,501907,A Beautiful Day in the Neighborhood,13.281,2019-09-07
3335,11631,Mamma Mia!,37.314,2008-07-03
3336,718789,Lightyear,35.255,2022-06-15
3337,599281,Fear of Rain,13.342,2021-02-12
3338,43923,It's Kind of a Funny Story,13.933,2010-10-08
3339,920,Cars,55.09,2006-06-08
3340,787752,Fresh,27.722,2022-03-03
3341,337556,Emerald Green,18.414,2016-07-07
3342,263109,Shaun the Sheep Movie,15.508,2015-02-05
3343,71864,The Odd Life of Timothy Green,13.694,2012-08-15
3344,14411,Sinbad: Legend of the Seven Seas,46.223,2003-07-02
3345,2054,Mr. Holland's Opus,14.133,1995-12-29
3346,10130,Gorillas in the Mist,16.606,1988-09-23
3347,8072,Alphaville,20.466,1965-05-05
3348,925102,The Night of the 12th,15.549,2022-07-13
3349,717980,Sharper,20.375,2023-02-10
3350,429199,The Other Side of Hope,15.933,2017-02-03
3351,64685,Extremely Loud & Incredibly Close,13.483,2011-12-25
3352,26428,Agora,16.376,2009-05-17
3353,11826,Sexy Beast,12.38,2001-01-12
3354,468224,Tolkien,17.172,2019-05-03
3355,381283,mother!,53.105,2017-09-13
3356,49530,In Time,68.387,2011-10-27
3357,12149,Frailty,23.645,2002-04-12
3358,9909,Dangerous Minds,26.463,1995-08-11
3359,9487,A Bug's Life,47.815,1998-11-25
3360,2061,Pusher,15.037,1996-08-30
3361,458723,Us,29.703,2019-03-14
3362,441829,Team Thor: Part 2,13.098,2017-02-14
3363,321612,Beauty and the Beast,88.929,2017-03-16
3364,103747,The Angels' Share,13.957,2012-06-01
3365,63700,My Babysitter's a Vampire,10.604,2010-10-09
3366,11337,Stardust Memories,13.172,1980-09-26
3367,2758,Addams Family Values,40.787,1993-11-19
3368,651,M*A*S*H,12.814,1970-02-18
3369,97367,The Place Beyond the Pines,23.527,2013-03-20
3370,13320,Funny Face,20.38,1957-02-13
3371,9392,The Descent,26.344,2005-07-08
3372,646389,Plane,37.01,2023-01-12
3373,581032,News of the World,13.454,2020-12-25
3374,22826,The Monster,11.987,1994-10-22
3375,452187,Le Brio,8.284,2017-11-22
3376,343668,Kingsman: The Golden Circle,81.28,2017-09-20
3377,62214,Frankenweenie,27.622,2012-10-04
3378,506281,The World to Come,15.302,2021-02-12
3379,457332,Hidden Strike,52.667,2023-07-06
3380,374475,Toni Erdmann,14.655,2016-07-14
3381,77887,Hawaiian Vacation,26.743,2011-06-16
3382,17917,Oliver!,19.54,1968-09-26
3383,12889,Futurama: The Beast with a Billion Backs,14.137,2008-06-30
3384,3033,Gods and Monsters,9.598,1998-09-12
3385,392,Chocolat,25.846,2000-12-22
3386,397837,Before I Fall,23.341,2017-03-02
3387,255718,Barbie: The Pearl Princess,19.413,2014-02-15
3388,140870,Minuscule: Valley of the Lost Ants,21.355,2013-11-17
3389,450489,Irreplaceable You,9.501,2018-02-16
3390,412117,The Secret Life of Pets 2,67.167,2019-05-24
3391,379149,The Foreigner,30.576,2017-09-28
3392,820722,The Good Boss,13.038,2021-10-15
3393,725201,The Gray Man,35.104,2022-07-13
3394,713704,Evil Dead Rise,72.322,2023-04-12
3395,175774,Ruby Red,20.276,2013-03-14
3396,9390,Jerry Maguire,28.472,1996-12-13
3397,8653,The Isle,20.58,2000-04-22
3398,1630,The People vs. Larry Flynt,15.089,1996-12-25
3399,1495,Kingdom of Heaven,54.181,2005-05-03
3400,1630,The People vs. Larry Flynt,15.089,1996-12-25
3401,1495,Kingdom of Heaven,54.181,2005-05-03
3402,725201,The Gray Man,35.104,2022-07-13
3403,542417,Skin,64.23,2019-07-26
3404,412117,The Secret Life of Pets 2,67.167,2019-05-24
3405,37950,Charlie St. Cloud,20.639,2010-07-30
3406,1165,The Queen,16.597,2006-09-15
3407,508791,The Sun Is Also a Star,11.541,2019-05-16
3408,458253,Missing Link,18.413,2019-04-04
3409,398175,Brawl in Cell Block 99,26.31,2017-09-23
3410,76492,Hotel Transylvania,52.845,2012-09-20
3411,25676,Robin-B-Hood,19.692,2006-09-28
3412,13809,RocknRolla,21.088,2008-09-04
3413,13378,Mickey's Twice Upon a Christmas,23.081,2004-11-15
3414,703771,Deathstroke: Knights & Dragons - The Movie,24.627,2020-08-04
3415,559969,El Camino: A Breaking Bad Movie,33.613,2019-10-11
3416,523777,Next Gen,16.898,2018-09-07
3417,25670,Foreign Correspondent,12.914,1940-08-16
3418,1382,Me and You and Everyone We Know,14.286,2005-06-17
3419,778,Monsieur Hulot's Holiday,14.031,1953-02-25
3420,310131,The Witch,49.172,2016-02-19
3421,8195,Ronin,26.565,1998-09-25
3422,628534,The White Tiger,17.205,2021-01-13
3423,227735,Dolphin Tale 2,15.913,2014-09-11
3424,11576,"It's a Mad, Mad, Mad, Mad World",18.403,1963-11-07
3425,854,The Mask,51.438,1994-07-29
3426,232,Rumble Fish,15.927,1983-10-09
3427,820525,After Everything,85.212,2023-09-13
3428,734265,Love Hard,11.661,2021-11-05
3429,24469,Fish Tank,11.262,2009-09-11
3430,11571,Journey to the Center of the Earth,23.896,1959-12-15
3431,1272,Sunshine,25.954,2007-04-05
3432,41428,Tetsuo: The Iron Man,17.765,1989-07-01
3433,12225,Cashback,22.677,2007-01-17
3434,24752,Dragon Ball Z: Cooler's Revenge,40.088,1991-07-20
3435,12153,White Chicks,83.163,2004-06-23
3436,11971,Much Ado About Nothing,12.855,1993-05-07
3437,11689,Crime Busters,14.504,1977-04-01
3438,11509,Silverado,27.001,1985-07-10
3439,9542,The Hitcher,24.075,1986-01-17
3440,586,Wag the Dog,14.14,1997-12-25
3441,1139566,Through My Window 3: Looking at You,75.175,2024-02-23
3442,458342,Private Life,13.844,2018-10-05
3443,103269,Superman vs. The Elite,12.355,2012-06-12
3444,48303,Certified Copy,8.38,2010-05-18
3445,19703,A Wednesday!,9.058,2008-09-05
3446,9880,The Princess Diaries,41.065,2001-08-03
3447,9812,Thursday,9.156,1998-09-25
3448,839321,Return,6.479,2008-01-01
3449,204082,Homefront,38.175,2013-11-12
3450,16093,Carnival of Souls,14.774,1962-11-02
3451,1662,State of Grace,12.814,1990-09-14
3452,407890,Lean on Pete,13.635,2018-04-06
3453,38366,The Cyclone,10.48,1996-12-20
3454,12502,Silkwood,16.724,1983-12-14
3455,11689,Crime Busters,14.504,1977-04-01
3456,1412,"sex, lies, and videotape",27.988,1989-08-04
3457,961268,Ballerina,47.646,2023-10-05
3458,491472,At Eternity's Gate,14.772,2018-11-15
